LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,STATUS
13100,82411,103833,HomeImp,Other,21,0,0,135.86303837,4,24,29.21582663,good
20000,170706,224233,DebtCon,Office,11,0,0,207.03468454,0,32,41.102489224,good
17100,48471,71546,DebtCon,ProfExe,5,0,1,254.0957007,3,32,29.818743539,good
18900,101289,127485,HomeImp,Mgr,0,0,0,319.25081590999997,0,19,42.723232206,good
24900,89530,146815,DebtCon,ProfExe,19,1,0,164.77031037,1,25,39.345858588,good
50000,174900,250000,DebtCon,ProfExe,5.5,0,0,235.43333333,2,33,NA,good
18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,NA,good
20300,71387,107363,HomeImp,Other,4,0,0,219.87473017,0,13,29.567221404,good
18200,4447,21510,DebtCon,Other,NA,0,0,67,2,19,NA,good
13600,39997,56571,DebtCon,Other,6,0,0,111.00781887,2,15,38.773136983,good
15000,94705,114400,DebtCon,Other,9,0,0,300.26666667,2,19,NA,good
20700,100778,142271,HomeImp,NA,NA,NA,NA,NA,NA,NA,39.983095928,good
27800,127770,169440,DebtCon,Mgr,2,0,0,235.72854702,1,24,34.844155434,good
10100,49683,55728,DebtCon,Other,0,0,0,91.095794879,0,20,37.133107539,good
12800,79151,110583,DebtCon,Other,4,0,0,79.371384496,1,13,33.586691632,good
23200,144542,176611,DebtCon,ProfExe,5,NA,NA,179.239077,5,42,40.823160429,good
15000,65584,92582,DebtCon,Other,10,0,0,82.948973217,2,10,34.317240799,good
17000,45671,64516,HomeImp,Other,27,0,0,246.17972137,0,13,25.701205603,good
9700,21883,67432,HomeImp,Office,24,0,0,308.99557574,1,12,41.414280651,good
15900,94078,118359,DebtCon,Other,13,0,0,125.55199939,1,8,37.78182264,good
40300,33299,73380,DebtCon,ProfExe,4,0,0,184.53758909,1,18,24.374481112,good
14300,67018,81805,DebtCon,Other,1,0,0,253.59245092,3,25,30.686218746,good
22900,50876,74270,DebtCon,Other,5,0,0,72.004509982,1,19,34.957029896,good
9300,21138,30700,DebtCon,Other,3,NA,NA,NA,NA,NA,NA,good
7700,56622,70136,DebtCon,Mgr,7,NA,4,120.7645092,1,11,38.132345766,good
10000,78000,97400,HomeImp,ProfExe,1,0,0,72.033333333,1,20,NA,good
20500,39147,58049,DebtCon,Other,NA,0,0,202.90305427,0,12,38.646018727,good
17400,56111,114521,HomeImp,Office,2,NA,2,154.85552388,1,24,38.695083557,good
17000,60483,85015,HomeImp,ProfExe,4,0,0,116.52526509,0,12,27.29874318,good
17000,51018,108148,HomeImp,Office,0,NA,2,114.9462923,0,23,40.241259872,good
30400,45747,78829,DebtCon,Office,0,0,0,174.36374815,3,18,41.256794683,good
12100,61868,66874,HomeImp,Other,30,0,3,170.43863924,0,23,37.915020999,good
23300,61496,102823,HomeImp,ProfExe,18,0,0,649.74710438,1,24,20.872560266,good
18200,61554,94510,DebtCon,Office,2,0,0,161.35269333,0,24,23.896554711,good
29300,228059,291314,DebtCon,ProfExe,16,0,1,259.67720211,2,26,28.173645541,good
17400,55575,78661,DebtCon,Other,17,1,0,198.98960053,1,20,38.991431366,good
12500,81865,101048,DebtCon,Other,1,0,0,147.40222744,0,23,38.855162721,good
9400,61213,70800,HomeImp,Other,5,0,0,75.862659733,3,20,39.403812388,good
20100,84965,110676,DebtCon,Mgr,18,0,0,244.02972997,5,30,38.627830219,good
34300,118911,168901,DebtCon,ProfExe,16,0,0,134.73402354,0,17,28.817515455,good
26100,113266,182082,DebtCon,Sales,18,0,0,304.85246909,1,31,33.193949357,good
11900,83877,208924,HomeImp,Self,15,0,0,12.752046941,NA,7,18.249721916,good
22500,73567,88157,DebtCon,Other,2,0,0,111.4005357,1,30,33.519228144,good
6900,49000,68280,DebtCon,Other,1,0,0,61.9,8,22,NA,good
17200,35116,60489,DebtCon,Other,17,0,0,106.48623703,1,18,38.806240708,good
5200,67000,77000,HomeImp,Other,9,0,1,119.7,0,25,NA,good
12000,44000,59500,DebtCon,Other,3.7,0,0,172.5,0,14,NA,good
20100,62661,87329,DebtCon,Other,18,0,0,198.34134329,0,22,32.83817817,good
6800,45150,57150,DebtCon,Office,4,0,1,94.333333333,3,12,NA,good
6200,75657,84368,DebtCon,Sales,4,0,0,122.24494502,0,30,32.552543335,good
21700,79240,96784,DebtCon,Mgr,5,0,0,64.508423594,6,24,38.078963128,good
20800,NA,78483,DebtCon,Sales,2,0,0,412.01487305,0,23,21.945849051,good
41600,365528,469694,HomeImp,ProfExe,3,0,0,304.98288407,3,15,43.363624328,good
12300,152274,177940,HomeImp,Office,4,0,0,196.87675772,0,56,33.722769149,good
29800,225481,290762,DebtCon,ProfExe,13,0,1,239.32163058,1,26,24.77798542,good
17300,99064,156306,HomeImp,ProfExe,4,0,0,90.449522446,0,16,35.750060441,good
15300,101311,113253,DebtCon,Other,0,0,0,140.07577118,1,21,40.667462294,good
13000,61612,99132,HomeImp,ProfExe,8,0,0,262.73333333,1,12,NA,good
12200,91000,114053,DebtCon,Other,11,0,0,173.5,0,27,NA,good
16400,74904,92308,DebtCon,Other,6,0,0,202.49044482,3,19,42.420345308,good
17100,56791,94396,DebtCon,ProfExe,7,0,0,110.29408781,1,21,36.107340903,good
23400,64332,95770,HomeImp,Office,13,0,0,128.23922251,0,13,35.157645613,good
16000,84505,108652,DebtCon,Office,30,NA,1,332.38573601,2,48,33.74218195,good
10500,26000,39000,DebtCon,Other,9,NA,1,152.23333333,7,29,NA,good
27700,149169,183234,DebtCon,ProfExe,8,0,0,314.78583915,0,35,37.636682724,good
14400,100487,118911,DebtCon,Other,11,0,0,179.34102702,0,27,35.852863711,good
28600,136546,185507,DebtCon,ProfExe,0,0,0,212.31409848,3,19,40.516801315,good
26400,79163,123792,DebtCon,Office,0,0,0,310.61455492,0,24,38.109978597,good
26800,35485,74949,DebtCon,Mgr,14,0,0,84.766624812,5,15,36.191458547,good
11300,46120,52911,HomeImp,Mgr,19,0,0,229.44157776,1,17,36.334814357,good
12900,89510,102628,HomeImp,Other,20,0,0,117.85717268,3,24,28.537354092,good
19500,58474,89240,DebtCon,Office,6,NA,NA,172.87214555,NA,15,38.823782794,good
31200,22907,46357,DebtCon,Other,0,0,0,62.416296878,0,6,15.028037471,good
11200,17411,86102,DebtCon,Other,10,0,0,267.97010945,0,13,22.089199918,good
14600,51613,77912,DebtCon,Office,0,0,0,182.88257536,0,25,32.224452406,good
23800,45279,68939,DebtCon,Other,6,0,0,77.228821947,1,19,35.5214873,good
6100,47604,54966,HomeImp,Other,5,0,0,70.69532973,0,18,24.76674453,good
26900,74982,126972,DebtCon,Office,0,0,0,315.81891124,0,23,38.325989849,good
26500,63345,100332,DebtCon,Other,16,0,0,139.51054588,0,30,38.427444569,good
11700,56990,83334,HomeImp,Other,4,0,2,177.43269886,0,13,30.998694504,good
24300,21660,48475,DebtCon,Other,26,0,0,102.78283553,0,10,23.247958281,good
28300,130028,178918,DebtCon,Mgr,2,NA,NA,113.94263886,NA,39,33.440161627,good
12900,69770,87000,DebtCon,Other,6,0,0,201.93333333,3,19,NA,good
15900,112973,129878,DebtCon,NA,17,0,0,179.13400863,0,17,39.192025867,good
21700,91637,126105,HomeImp,Mgr,10,0,0,131.87535395,1,23,30.961292024,good
10100,73174,91101,DebtCon,Office,14,0,0,77.117090664,0,8,25.042596687,good
12700,29471,48362,HomeImp,Other,9,0,0,79.902871414,0,4,36.020607901,good
12500,37562,57081,HomeImp,Other,22,0,1,129.48684395,0,23,39.083002442,good
11900,44142,54299,HomeImp,Other,22,0,0,123.47114722,0,22,37.154902302000004,good
15900,88000,109500,DebtCon,ProfExe,7,0,0,138,2,21,NA,good
15500,74761,92729,DebtCon,ProfExe,9,0,1,339.08926344,NA,42,37.47461725,good
11100,50350,58837,DebtCon,Other,6,0,0,80.843216818,0,10,28.793166271,good
7700,70451,81862,DebtCon,Sales,3,0,0,141.26867109,0,31,31.68194302,good
10600,39061,50225,DebtCon,Other,15,0,0,77.114285108,0,12,32.587465652,good
14900,44588,72331,DebtCon,ProfExe,6,0,0,156.33174453,2,11,28.164440536,good
22900,90702,115355,DebtCon,Mgr,24,NA,0,308.85054,1,42,38.793334326,good
7400,NA,44651,HomeImp,Other,2,0,0,271.91816905,0,25,42.930043097,good
14200,NA,31671,DebtCon,Other,13,NA,NA,82.99126514,2,8,33.215104024,good
13000,80277,106799,DebtCon,Other,3,0,0,67.111665924,2,14,37.297772993,good
8100,53863,74705,DebtCon,Other,0,0,0,66.294570391,8,21,26.046469422,good
13400,66737,71117,DebtCon,ProfExe,0,0,0,163.13185891,2,34,40.943866269,good
13400,53699,68084,DebtCon,Other,3,0,0,169.85244928,0,14,25.10971349,good
22600,239115,264462,HomeImp,Self,5,0,0,244.17973039,2,50,36.700870555,good
15500,52051,88200,DebtCon,Office,30,0,0,211.06666667,0,22,NA,good
23600,141000,175000,DebtCon,Other,2,0,0,192.76666667,0,35,NA,good
15100,72645,106343,DebtCon,Other,5,0,0,80.772149906,2,13,34.475596781,good
9900,26427,87134,HomeImp,ProfExe,20,0,0,244.36524652,0,11,25.003965494,good
27800,64804,97553,DebtCon,Other,15,1,0,105.09866375,1,17,32.177861062,good
23200,96043,140090,DebtCon,ProfExe,21,0,0,162.64043049,0,24,39.205100427,good
16800,73280,103067,DebtCon,Other,1,0,0,140.36213401,0,17,34.002295373,good
13700,38981,67536,DebtCon,Mgr,NA,NA,NA,NA,NA,NA,35.188159859,good
7400,88288,119677,HomeImp,ProfExe,5,0,0,194.37214004,1,27,26.646083641,good
16600,NA,56631,DebtCon,Office,2,0,0,98.760223233,1,8,39.799527401,good
13900,68876,90813,HomeImp,Other,NA,0,0,284.49690358,0,19,31.164149986,good
31900,34498,82962,DebtCon,Other,NA,NA,NA,285.2974893,0,16,41.155241247,good
8300,61213,65798,HomeImp,Other,6,0,0,86.296515758,2,20,41.426872232,good
11100,47689,52910,HomeImp,Mgr,21,1,1,224.48075013,1,18,34.947076581,good
7100,58639,72412,DebtCon,ProfExe,14,0,0,120.03346455,0,20,43.678746661,good
14100,54081,68577,DebtCon,Other,8,0,0,237.68227828,0,17,33.089017513,good
23500,75708,102198,DebtCon,Mgr,2,NA,NA,231.43431589,5,23,42.179786422,good
18700,59929,89526,DebtCon,Office,0,0,0,64.454725278,0,22,35.087348647,good
14900,45797,71942,DebtCon,Other,11,0,0,233.67873071,0,17,33.550265214,good
20500,169689,198931,DebtCon,ProfExe,9,0,0,258.62004189,1,37,26.366126268,good
16400,85601,100078,HomeImp,Office,NA,0,0,176.69874119,1,25,43.027470528,good
24200,22763,47622,DebtCon,Other,23,0,0,126.92269121,1,10,23.040944709,good
12400,34055,40739,DebtCon,Other,9,NA,0,147.01282696,6,29,39.930947359,good
34800,139519,195663,DebtCon,ProfExe,22,0,0,182.66477215,0,22,36.955917364,good
16000,63005,90908,HomeImp,Other,NA,0,0,295.11525035,0,20,29.014876509,good
11400,50166,61395,DebtCon,Other,1,0,0,188.88668235,1,12,26.950451284,good
37500,127000,190900,DebtCon,Mgr,NA,1,0,181.63333333,0,25,NA,good
11000,50178,64427,DebtCon,Other,5,0,0,67.636289053,1,11,28.689928357,good
10700,56197,79272,HomeImp,Other,18,0,0,218.98166217,1,16,34.015359605,good
24000,17575,50375,DebtCon,Other,23,0,0,135.76405083,0,11,22.981005101,good
9900,55342,72357,DebtCon,Mgr,7,NA,3,111.99885488,1,11,39.870340357,good
7500,84479,104571,DebtCon,ProfExe,23,0,0,47.832851338,3,14,33.075010372,good
7800,44000,57500,DebtCon,Other,11,0,0,95.366666667,0,23,NA,good
13300,64002,88174,DebtCon,Other,3,NA,NA,157.91698973,NA,34,29.79823118,good
18200,61690,89963,HomeImp,ProfExe,15,0,2,157.40967898,0,14,27.946675965,good
14600,54040,66442,DebtCon,Other,6,0,0,237.59925433,0,18,34.883435314,good
25700,103598,144594,DebtCon,Mgr,19,0,0,217.94482804,0,13,41.135649383,good
21100,48624,83448,NA,NA,NA,NA,NA,NA,NA,NA,39.671408305,good
32300,133193,174905,DebtCon,Mgr,13,0,0,177.0516476,1,28,39.475689602,good
5500,87765,101053,DebtCon,ProfExe,22,0,0,55.558049044,2,13,31.375542416,good
8600,76703,100862,HomeImp,Other,0,0,1,174.55712019,0,31,34.386230664,good
33200,195971,298682,DebtCon,Other,29,0,0,138.5666478,0,22,39.887562317,good
16800,57329,83695,DebtCon,Other,3,0,0,294.99970155,2,16,40.625052691,good
22800,74979,109716,DebtCon,Mgr,9,0,1,289.82236965,1,28,31.479906883,good
12000,42482,67800,DebtCon,ProfExe,19,0,0,199.9,0,16,NA,good
12700,60122,93741,DebtCon,Other,0,0,0,38.334923849,1,3,42.109347732,good
16000,98338,115759,DebtCon,Other,8,0,0,296.07626178,1,19,30.062735712,good
25700,26059,51800,DebtCon,Other,24,0,0,118.03113124,0,10,23.085478541,good
33000,54821,104724,DebtCon,Office,1,0,0,164.30091872,1,24,34.391907469,good
7100,NA,40185,HomeImp,Other,3,0,0,272.9226847,1,25,41.916899529,good
25400,69035,108365,DebtCon,ProfExe,13,0,0,281.22191088,1,33,39.543341495,good
20000,55746,105230,DebtCon,ProfExe,16,0,3,282.06666667,1,36,NA,good
16700,62933,91790,DebtCon,Other,2,0,0,185.37246242,0,31,35.25727149,good
22700,77356,106233,HomeImp,Mgr,14,0,0,161.64634096,0,27,35.420928075,good
8700,93759,119459,HomeImp,Office,24,0,0,138.09123004,1,12,38.729710894,good
21700,45640,67023,DebtCon,Other,25,0,0,293.76207666,1,32,34.285372575,good
17300,32736,49100,DebtCon,ProfExe,4,0,0,262.94843765,0,34,38.563080996,good
24500,82756,122917,DebtCon,ProfExe,11,0,1,108.65014117,0,18,26.127436677,good
10200,82630,99250,DebtCon,Other,1,0,0,107.52855981,1,32,40.280974865,good
19100,51994,66467,DebtCon,Other,7,0,0,100.18188768,3,15,41.155082612,good
28900,134509,211558,DebtCon,ProfExe,10,0,0,247.84445257,2,27,20.610706647,good
16700,11059,92706,HomeImp,Other,13,0,1,262.61033998,0,23,29.884757742,good
3000,104570,121729,HomeImp,Office,2,0,0,85.884371895,0,14,32.059783267,good
15700,79346,93472,DebtCon,Mgr,19,0,0,244.47605696,11,23,33.196412457,good
16700,5106,93277,HomeImp,Other,14,0,0,269.96268873,0,23,29.875928067,good
10200,86400,113698,HomeImp,ProfExe,11,0,1,181.54292704,0,27,35.031650879,good
10100,58446,71145,HomeImp,Other,4,0,1,244.62436764,1,15,38.117306388,good
17700,47064,71698,DebtCon,ProfExe,3,0,0,244.51806442,3,32,30.403203826,good
19000,145800,190300,DebtCon,ProfExe,13,NA,NA,109.66666667,1,24,NA,good
13800,NA,44459,HomeImp,Mgr,4,NA,NA,169.00541019,NA,9,21.532897095,good
9800,81199,206201,HomeImp,Self,12,0,0,2.8207855775,NA,7,21.28386768,good
18300,26982,59552,DebtCon,ProfExe,15,0,0,183.61441489,1,19,36.299617975,good
23700,144373,180927,DebtCon,ProfExe,5,NA,NA,175.81537537,5,43,40.315790028,good
10800,59469,69834,DebtCon,Other,3,0,0,308.75917568,0,9,34.095785093,good
26400,220432,283978,HomeImp,ProfExe,6,NA,5,480.35601368,NA,56,33.714239099,good
25900,201877,239546,HomeImp,Other,6,0,0,134.85324273,0,42,40.398114335,good
9800,74962,108730,HomeImp,ProfExe,4,0,1,76.392416053,1,33,37.32134756,good
7100,120176,180104,DebtCon,Other,8,0,0,221.60732419,0,18,32.674358967,good
18900,91784,117626,DebtCon,Other,21,0,0,280.1234728,0,16,25.67302186,good
15100,96763,114896,HomeImp,Office,2,0,0,144.52964999,0,21,36.371704029,good
9300,NA,44108,HomeImp,Other,NA,NA,NA,290.81807399,NA,12,29.743599964,good
9900,54961,70609,DebtCon,Mgr,6,NA,4,105.9346916,2,11,40.70254787,good
13700,53094,79069,HomeImp,Other,2,0,2,155.81528651,0,13,29.556366385,good
5000,12457,53448,HomeImp,Self,NA,0,0,207.14348133,0,12,44.107951691,good
79900,18363,109675,HomeImp,NA,27,0,1,132.76672403,0,13,31.642335073,good
17600,106381,134476,DebtCon,Other,0,0,0,294.07325413,0,47,38.581658717,good
50900,NA,85196,HomeImp,Other,NA,0,0,351.45087807,0,6,21.595479997,good
17100,NA,60781,NA,NA,8,0,0,101.01406133,0,14,27.719938143,good
28900,77916,130728,DebtCon,Office,2,0,0,290.77260805,1,23,39.095476448,good
22900,107241,138883,DebtCon,Mgr,9,1,0,201.7857441,5,18,41.140752079,good
6400,53476,70157,DebtCon,ProfExe,7,0,3,164.31540986,1,30,21.137981572,good
81400,22344,108280,HomeImp,NA,25,0,0,148.11499352,0,14,34.285741432,good
18200,50250,72000,DebtCon,Mgr,10,2,0,75.066666667,3,28,NA,good
27300,127260,212953,DebtCon,ProfExe,9,0,0,244.1654213,3,26,21.241194773,good
17000,152900,191146,DebtCon,Other,7.5,0,0,NA,2,16,NA,good
13800,NA,44092,HomeImp,Mgr,5,NA,NA,173.87586768,NA,10,20.682377402,good
6300,78724,80355,HomeImp,Other,24,0,0,335.07414261,1,46,31.177261304,good
14800,88898,107208,DebtCon,Office,30,NA,0,329.76021459,1,50,36.745013007,good
27700,76055,126560,DebtCon,Office,0,0,0,310.6263344,1,23,38.983558116,good
20100,74013,106578,HomeImp,Mgr,13,1,0,164.44581132,0,27,33.916244151,good
17800,13839,171378,HomeImp,Mgr,23,0,0,86.702624803,2,21,31.359609533,good
20000,27782,58313,DebtCon,ProfExe,16,0,0,185.17063715,1,20,38.68480699,good
10000,133879,157446,HomeImp,ProfExe,6,0,1,421.36287218,1,42,30.606998702,good
8400,77144,91532,DebtCon,Mgr,19,0,1,311.75718243,1,24,40.912736994,good
33600,79877,118554,DebtCon,Mgr,9,0,0,78.327767713,1,35,25.012020369,good
19000,167104,200184,DebtCon,ProfExe,9,0,0,256.64834362,0,38,23.668678492,good
22400,69774,107601,DebtCon,Mgr,2,NA,NA,248.39323688,5,23,40.962995121,good
8300,45842,50006,DebtCon,Other,16,0,0,90.653070126,0,12,31.360821946,good
9500,41541,57280,DebtCon,Other,6,0,0,69.229369351,1,10,29.160127076,good
28800,30357,56776,DebtCon,Other,35,0,0,294.42002143,0,22,37.537461252,good
11000,52602,61496,DebtCon,Other,13,0,0,107.34006616,0,22,37.699108592,good
10800,67740,108135,DebtCon,Office,11,0,0,163.27383179,1,12,38.383498378,good
17600,39063,54561,DebtCon,Other,17,0,0,107.94381754,1,17,38.919210327,good
18500,14517,95150,HomeImp,Other,11,0,0,272.03410245,0,22,27.478583037,good
44900,95410,157649,DebtCon,Other,16,NA,1,216.10104618,4,31,40.483515251,good
41400,NA,46000,DebtCon,Other,NA,6,NA,112.79603175,NA,20,NA,good
13000,NA,25425,DebtCon,Other,13,NA,NA,90.933333333,2,9,NA,good
38000,97759,139899,DebtCon,Other,11,0,0,62.858669659,1,36,41.788492175,good
19200,54483,81690,DebtCon,Other,16,0,0,198.70251643,0,21,37.749426528,good
10000,41949,51684,DebtCon,Other,15,0,0,84.123450947,0,12,31.267318776,good
27400,46575,85263,DebtCon,Office,1,0,0,155.64704116,2,19,39.489317202,good
15400,NA,55421,DebtCon,Office,2,0,0,81.278511267,2,9,38.723895033,good
18700,110292,132953,DebtCon,ProfExe,7,0,0,105.4248876,0,14,30.552752321,good
12000,150000,175065,DebtCon,ProfExe,7,NA,1,206.66666667,4,26,NA,good
16800,94851,119053,DebtCon,Office,2,0,1,270.9986111,1,34,27.009239289,good
9900,74009,108371,DebtCon,Office,1,0,0,246.09476485,0,36,17.257117147,good
4900,58688,63348,DebtCon,ProfExe,9,0,3,179.16257471,2,31,22.544392837,good
5300,47449,63895,HomeImp,Office,19,0,0,208.16271401,0,20,19.762113701,good
26500,NA,61089,DebtCon,Other,27,0,0,144.19203429,0,9,22.813867857,good
23500,90246,119320,DebtCon,Other,22,0,0,239.25964489,1,26,41.336696482,good
10900,59029,76120,DebtCon,Other,2,0,0,231.73414438,0,10,36.025683828,good
18400,48970,69559,DebtCon,ProfExe,20,0,0,178.01583301,0,23,39.707988067,good
23600,NA,68208,DebtCon,Other,26,0,0,119.58590128,0,8,20.818255542,good
14000,43173,65985,HomeImp,ProfExe,5,0,0,215.98589471,3,18,37.148691731,good
21300,99613,147991,HomeImp,NA,NA,NA,NA,NA,NA,NA,38.497560593,good
22700,91303,98362,HomeImp,NA,7,NA,NA,NA,NA,NA,30.681015154,good
15600,105959,121747,DebtCon,Other,0,0,0,120.53313143,2,21,39.294812813,good
66400,69588,143926,HomeImp,Office,12,0,0,118.25448658,0,11,39.975347097,good
17100,49951,111291,HomeImp,Office,1,NA,2,151.10459247,1,23,39.487198141,good
10000,114643,130127,DebtCon,Self,5,0,1,160.6678931,0,19,33.920044393,good
20800,56597,79582,DebtCon,Mgr,9,1,0,67.691938554,3,27,36.06123372,good
38900,198749,270751,DebtCon,ProfExe,4,0,0,245.89544438,0,32,29.622368686,good
10600,48018,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.655744344,good
22600,NA,45744,DebtCon,Other,NA,NA,NA,84.231761118,NA,12,28.453876923,good
14800,63508,87310,DebtCon,Other,2,0,0,127.16522994,3,10,38.953722682,good
16100,76981,106014,DebtCon,ProfExe,0,0,0,269.34262868,1,21,39.799112283,good
8700,46489,63573,DebtCon,Mgr,4,0,0,196.24907,1,21,28.787922854,good
17200,52011,65800,DebtCon,Other,7,0,1,120.32397922,2,48,30.556511873,good
11400,NA,44849,HomeImp,Mgr,6,NA,NA,163.27459468,NA,9,23.481116639,good
21200,84117,118884,DebtCon,Other,9,0,0,302.20690049,2,16,36.190524264,good
10100,57881,69554,HomeImp,Other,29,0,3,189.92452243,1,24,34.61045543,good
9800,63891,72980,DebtCon,ProfExe,7,0,0,32.41493353,2,24,39.37186986,good
22600,34226,85424,DebtCon,ProfExe,9,0,0,277.8486564,0,18,38.005683199,good
12700,59440,88690,DebtCon,Other,0,0,0,129.15261505,3,11,37.838273531,good
18700,39821,60672,HomeImp,Other,26,0,0,243.86876302,0,14,23.35928056,good
50400,53992,63772,DebtCon,Office,12,0,1,98.822396477,2,25,40.425704342,good
20500,93761,94895,DebtCon,ProfExe,1,1,0,118.27605096,0,20,33.70161545,good
12700,48139,64842,DebtCon,Other,0,1,0,192.47915219,2,13,26.54684008,good
16600,28694,44165,DebtCon,ProfExe,20,0,1,206.71765119,2,16,30.63902291,good
26300,58369,88124,DebtCon,Other,7,0,0,234.22154725,1,20,37.158294824,good
10600,64546,84576,DebtCon,Other,0,NA,NA,173.62528427,NA,35,28.971803768,good
5800,46595,58191,HomeImp,Other,5,0,0,80.131746414,0,17,24.140153667,good
13700,95065,123858,DebtCon,Other,9,0,0,176.95253246,0,27,34.596837528,good
17000,12613,85000,DebtCon,Other,21,0,0,226.36666667,3,41,NA,good
69600,198702,293252,DebtCon,Self,10,0,0,208.29900684,2,24,27.761644137,good
12800,85251,114023,DebtCon,ProfExe,1,1,2,143.68279591,0,33,31.913272413,good
26100,20566,50534,DebtCon,Other,24,0,0,140.5532102,1,10,24.098266761,good
8100,84822,123854,HomeImp,Office,31,0,0,340.7444307,2,38,36.205114552,good
12400,31303,57444,NA,Other,29,0,0,246.71682738,0,18,20.205907521,good
15200,102925,114520,HomeImp,Office,3,0,0,137.38937273,0,22,36.44647661,good
32200,16232,60238,DebtCon,Other,0,0,0,116.72974546,1,5,37.999081526,good
22800,NA,147730,NA,NA,NA,NA,NA,NA,NA,NA,16.179249586,good
19200,65206,13933,DebtCon,Other,7,NA,NA,57.59183135,0,16,42.50243535,good
10500,27180,86978,HomeImp,ProfExe,22,0,0,230.72115441,0,10,25.753010226,good
30800,125787,175196,DebtCon,Mgr,13,0,0,157.8776807,2,29,41.350974526,good
21700,58363,78411,DebtCon,NA,5,0,0,104.17477035,0,16,38.188435476,good
37700,37200,51389,DebtCon,Other,NA,0,0,NA,6,0,32.774331021,good
9400,52598,74747,DebtCon,Mgr,6,NA,NA,129.34382449,NA,24,42.265466118,good
17900,46342,68029,DebtCon,Mgr,26,1,0,279.00708055,1,17,36.07297543,good
21200,48273,71102,DebtCon,Other,7,0,0,73.303097452,2,19,34.659259929,good
9900,60488,75507,HomeImp,Other,3,0,0,239.43363997,1,17,38.473075274,good
31900,23517,47805,DebtCon,Other,0,0,0,78.813600281,0,7,16.727748096,good
11800,NA,65769,HomeImp,Other,NA,0,0,357.33268218,0,7,34.327276537,good
20800,97360,123854,HomeImp,Mgr,0,0,0,310.23181959,1,20,43.217416959,good
11600,36357,56514,NA,Other,31,0,0,237.81896639000001,0,19,20.181582401,good
8000,45557,56235,DebtCon,NA,7,NA,1,84.691134882,NA,16,36.503160752,good
31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.979000667,good
5400,48152,55760,DebtCon,NA,6,NA,0,78.452125766,NA,16,35.763637997,good
15900,52012,105877,HomeImp,Other,0,0,2,50.53156169,1,10,40.392256543,good
