year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,6,1857,1900,-3,2029,2043,-14,UA,654,N493UA,EWR,ORD,123,719,19,0,2013-11-07T00:00:00Z
2013,11,24,749,750,-1,1228,1255,-27,AA,936,N5FHAA,JFK,STT,199,1623,7,50,2013-11-24T12:00:00Z
2013,11,5,740,601,99,934,811,83,EV,4471,N14117,EWR,CLT,87,529,6,1,2013-11-05T11:00:00Z
2013,11,5,921,930,-9,1208,1221,-13,B6,199,N597JB,LGA,MCO,125,950,9,30,2013-11-05T14:00:00Z
2013,11,26,2125,2130,-5,2245,2245,0,MQ,3621,N824MQ,JFK,DCA,49,213,21,30,2013-11-27T02:00:00Z
2013,11,13,1615,1600,15,1852,1841,11,DL,847,N913DE,LGA,ATL,96,762,16,0,2013-11-13T21:00:00Z
2013,11,12,1657,1700,-3,2021,2000,21,AA,1171,N3BAAA,LGA,DFW,199,1389,17,0,2013-11-12T22:00:00Z
2013,11,21,1707,1714,-7,1828,1835,-7,EV,5815,N14573,EWR,RIC,51,277,17,14,2013-11-21T22:00:00Z
2013,11,15,1440,1445,-5,1649,1720,-31,9E,2918,N901XJ,JFK,IND,108,665,14,45,2013-11-15T19:00:00Z
2013,11,19,1858,1715,103,2037,1905,92,AA,345,N581AA,LGA,ORD,117,733,17,15,2013-11-19T22:00:00Z
2013,11,23,1438,1443,-5,1736,1703,33,EV,4181,N11189,EWR,MCI,209,1092,14,43,2013-11-23T19:00:00Z
2013,11,10,1202,1205,-3,1446,1514,-28,DL,1785,N346NB,LGA,PBI,142,1035,12,5,2013-11-10T17:00:00Z
2013,11,25,1350,1359,-9,1650,1714,-24,B6,213,N640JB,JFK,LGB,340,2465,13,59,2013-11-25T18:00:00Z
2013,11,18,1548,1555,-7,1758,1755,3,MQ,3199,N519MQ,LGA,CLT,99,544,15,55,2013-11-18T20:00:00Z
2013,11,25,829,832,-3,936,945,-9,UA,424,N454UA,EWR,BOS,43,200,8,32,2013-11-25T13:00:00Z
2013,11,15,1556,1600,-4,1853,1905,-12,AA,1156,N3DEAA,LGA,DFW,207,1389,16,0,2013-11-15T21:00:00Z
2013,11,22,656,700,-4,856,850,6,WN,4418,N606SW,EWR,STL,153,872,7,0,2013-11-22T12:00:00Z
2013,11,6,2115,2111,4,2308,2303,5,EV,4700,N34111,EWR,CLT,85,529,21,11,2013-11-07T02:00:00Z
2013,11,2,2139,2140,-1,43,40,3,AA,185,N323AA,JFK,LAX,336,2475,21,40,2013-11-03T01:00:00Z
2013,11,12,2047,2000,47,2329,2315,14,VX,415,N637VA,JFK,LAX,311,2475,20,0,2013-11-13T01:00:00Z
2013,11,15,1057,1100,-3,1218,1231,-13,UA,223,N845UA,EWR,ORD,119,719,11,0,2013-11-15T16:00:00Z
2013,11,24,1725,1645,40,1942,1913,29,DL,2042,N956DL,EWR,ATL,108,746,16,45,2013-11-24T21:00:00Z
2013,11,7,2135,2035,60,2307,2200,67,9E,2914,N605LR,JFK,DCA,57,213,20,35,2013-11-08T01:00:00Z
2013,11,14,557,600,-3,840,856,-16,B6,371,N584JB,LGA,FLL,145,1076,6,0,2013-11-14T11:00:00Z
2013,11,18,733,730,3,1023,1035,-12,WN,20,N270WN,LGA,HOU,214,1428,7,30,2013-11-18T12:00:00Z
2013,11,17,1932,1900,32,2150,2124,26,9E,3992,N8665A,LGA,GSP,95,610,19,0,2013-11-18T00:00:00Z
2013,11,1,1737,1700,37,2025,2000,25,AA,1171,N3EMAA,LGA,DFW,201,1389,17,0,2013-11-01T21:00:00Z
2013,11,14,719,720,-1,823,855,-32,WN,1975,N233LV,EWR,BNA,107,748,7,20,2013-11-14T12:00:00Z
2013,11,28,1838,1825,13,2100,2100,0,DL,87,N3771K,JFK,ATL,108,760,18,25,2013-11-28T23:00:00Z
2013,11,3,851,840,11,1235,1205,30,UA,447,N442UA,EWR,PHX,279,2133,8,40,2013-11-03T13:00:00Z
2013,11,4,606,610,-4,717,724,-7,EV,6177,N14998,EWR,IAD,49,212,6,10,2013-11-04T11:00:00Z
2013,11,14,822,825,-3,1016,1029,-13,US,1831,N155UW,JFK,CLT,87,541,8,25,2013-11-14T13:00:00Z
2013,11,20,2019,2028,-9,2143,2206,-23,UA,1464,N37466,EWR,CLE,59,404,20,28,2013-11-21T01:00:00Z
2013,11,29,1322,1319,3,1427,1421,6,EV,4434,N14203,EWR,MHT,39,209,13,19,2013-11-29T18:00:00Z
2013,11,5,1205,1215,-10,1426,1440,-14,EV,4396,N14204,EWR,MSY,175,1167,12,15,2013-11-05T17:00:00Z
2013,11,1,928,930,-2,1247,1237,10,B6,271,N588JB,LGA,FLL,161,1076,9,30,2013-11-01T13:00:00Z
2013,11,24,923,830,53,1202,1130,32,UA,343,N475UA,EWR,MCO,135,937,8,30,2013-11-24T13:00:00Z
2013,11,10,629,635,-6,936,939,-3,UA,1509,N24706,LGA,IAH,225,1416,6,35,2013-11-10T11:00:00Z
2013,11,5,2052,2100,-8,2314,2328,-14,DL,1247,N953DL,LGA,ATL,114,762,21,0,2013-11-06T02:00:00Z
2013,11,14,757,800,-3,1049,1110,-21,DL,2190,N398DA,JFK,MIA,145,1089,8,0,2013-11-14T13:00:00Z
2013,11,1,1357,1355,2,1658,1717,-19,UA,1663,N26208,EWR,SFO,340,2565,13,55,2013-11-01T17:00:00Z
2013,11,1,1805,1759,6,2100,2102,-2,UA,535,N589UA,JFK,LAX,327,2475,17,59,2013-11-01T21:00:00Z
2013,11,4,1336,1340,-4,1643,1652,-9,DL,1779,N900DE,LGA,FLL,143,1076,13,40,2013-11-04T18:00:00Z
2013,11,3,1546,1545,1,1803,1815,-12,WN,3778,N552WN,EWR,DEN,236,1605,15,45,2013-11-03T20:00:00Z
2013,11,14,1038,1059,-21,1218,1254,-36,MQ,3281,N853MQ,LGA,CMH,74,479,10,59,2013-11-14T15:00:00Z
2013,11,5,909,915,-6,1208,1230,-22,VX,407,N638VA,JFK,LAX,336,2475,9,15,2013-11-05T14:00:00Z
2013,11,21,1052,1100,-8,1216,1210,6,US,2144,N957UW,LGA,BOS,41,184,11,0,2013-11-21T16:00:00Z
2013,11,21,1508,1510,-2,1834,1845,-11,AA,145,N5EWAA,JFK,MIA,158,1089,15,10,2013-11-21T20:00:00Z
2013,11,26,1734,1729,5,1954,1953,1,F9,507,N213FR,LGA,DEN,229,1620,17,29,2013-11-26T22:00:00Z
2013,11,26,552,600,-8,646,701,-15,US,2134,N764US,LGA,BOS,38,184,6,0,2013-11-26T11:00:00Z
2013,11,6,1054,1100,-6,1331,1352,-21,DL,695,N970DL,JFK,MCO,133,944,11,0,2013-11-06T16:00:00Z
2013,11,7,644,650,-6,739,759,-20,B6,318,N292JB,JFK,BOS,39,187,6,50,2013-11-07T11:00:00Z
2013,11,13,1813,1815,-2,2027,2127,-60,9E,2915,N901XJ,JFK,DFW,167,1391,18,15,2013-11-13T23:00:00Z
2013,11,20,1738,1745,-7,1932,1954,-22,DL,1321,N333NB,EWR,MSP,148,1008,17,45,2013-11-20T22:00:00Z
2013,11,24,1119,1119,0,1427,1432,-5,UA,703,N502UA,JFK,LAX,338,2475,11,19,2013-11-24T16:00:00Z
2013,11,13,1449,1450,-1,1603,1616,-13,9E,2940,N8794B,JFK,BWI,39,184,14,50,2013-11-13T19:00:00Z
2013,11,3,1827,1830,-3,2046,2040,6,DL,1531,N774NC,EWR,DTW,83,488,18,30,2013-11-03T23:00:00Z
2013,11,2,605,610,-5,849,855,-6,AA,1103,N3EKAA,LGA,DFW,202,1389,6,10,2013-11-02T10:00:00Z
2013,11,12,655,700,-5,933,936,-3,DL,1547,N961DL,LGA,ATL,118,762,7,0,2013-11-12T12:00:00Z
2013,11,13,624,635,-11,904,939,-35,UA,1215,N13718,LGA,IAH,204,1416,6,35,2013-11-13T11:00:00Z
2013,11,5,1552,1555,-3,1721,1740,-19,EV,5091,N600QX,LGA,PIT,63,335,15,55,2013-11-05T20:00:00Z
2013,11,11,1925,1930,-5,2225,2249,-24,DL,1091,N319US,JFK,SAT,224,1587,19,30,2013-11-12T00:00:00Z
2013,11,22,1432,1419,13,1712,1714,-2,B6,561,N613JB,LGA,PBI,140,1035,14,19,2013-11-22T19:00:00Z
2013,11,13,1030,1030,0,1334,1410,-36,US,679,N542UW,JFK,PHX,266,2153,10,30,2013-11-13T15:00:00Z
2013,11,3,2057,2100,-3,2317,2328,-11,DL,1247,N906DL,LGA,ATL,104,762,21,0,2013-11-04T02:00:00Z
2013,11,29,1546,1545,1,1801,1815,-14,WN,549,N226WN,EWR,DEN,234,1605,15,45,2013-11-29T20:00:00Z
2013,11,27,858,900,-2,1136,1210,-34,B6,189,N834JB,JFK,SAN,322,2446,9,0,2013-11-27T14:00:00Z
2013,11,22,1821,1800,21,2010,1930,40,WN,3070,N7724A,EWR,MDW,128,711,18,0,2013-11-22T23:00:00Z
2013,11,27,848,855,-7,1346,1345,1,DL,301,N712TW,JFK,SJU,196,1598,8,55,2013-11-27T13:00:00Z
2013,11,25,1154,1151,3,1459,1459,0,B6,323,N605JB,JFK,LAX,338,2475,11,51,2013-11-25T16:00:00Z
2013,11,17,1150,1151,-1,1514,1459,15,B6,323,N784JB,JFK,LAX,362,2475,11,51,2013-11-17T16:00:00Z
2013,11,6,1544,1546,-2,1749,1818,-29,DL,1705,N366NB,LGA,MSY,158,1183,15,46,2013-11-06T20:00:00Z
2013,11,27,928,910,18,1309,1225,44,DL,970,N318NB,LGA,FLL,191,1076,9,10,2013-11-27T14:00:00Z
2013,11,29,2137,2140,-3,16,36,-20,B6,425,N547JB,JFK,TPA,139,1005,21,40,2013-11-30T02:00:00Z
2013,11,2,1039,1039,0,1215,1214,1,EV,3828,N13956,EWR,RDU,76,416,10,39,2013-11-02T14:00:00Z
2013,11,5,606,600,6,718,717,1,EV,5716,N836AS,JFK,IAD,47,228,6,0,2013-11-05T11:00:00Z
2013,11,11,2012,1935,37,2137,2132,5,EV,5287,N708EV,LGA,MSN,128,812,19,35,2013-11-12T00:00:00Z
2013,11,17,836,845,-9,1124,1206,-42,EV,4935,N723EV,LGA,SRQ,150,1047,8,45,2013-11-17T13:00:00Z
2013,11,16,1506,1510,-4,1650,1712,-22,EV,4381,N14959,EWR,DTW,85,488,15,10,2013-11-16T20:00:00Z
2013,11,22,1107,1112,-5,1335,1400,-25,B6,643,N599JB,EWR,PBI,135,1023,11,12,2013-11-22T16:00:00Z
2013,11,4,1502,1505,-3,1723,1735,-12,EV,5199,N750EV,LGA,CHS,87,641,15,5,2013-11-04T20:00:00Z
2013,11,26,1710,1705,5,1914,1902,12,EV,4411,N15910,EWR,MEM,162,946,17,5,2013-11-26T22:00:00Z
2013,11,26,748,750,-2,1222,1255,-33,AA,936,N5FGAA,JFK,STT,189,1623,7,50,2013-11-26T12:00:00Z
2013,11,30,1406,1410,-4,1613,1616,-3,B6,1373,N190JB,JFK,CHS,97,636,14,10,2013-11-30T19:00:00Z
2013,11,7,1805,1804,1,2127,2130,-3,UA,1165,N36280,EWR,LAX,346,2454,18,4,2013-11-07T23:00:00Z
2013,11,12,1102,1100,2,1356,1332,24,DL,1647,N659DL,LGA,ATL,121,762,11,0,2013-11-12T16:00:00Z
2013,11,15,NA,639,NA,NA,955,NA,UA,1439,NA,EWR,LAX,NA,2454,6,39,2013-11-15T11:00:00Z
2013,11,9,723,725,-2,948,1002,-14,B6,677,N339JB,JFK,JAX,123,828,7,25,2013-11-09T12:00:00Z
2013,11,4,1859,1905,-6,2122,2106,16,DL,1473,N369NB,LGA,MEM,149,963,19,5,2013-11-05T00:00:00Z
2013,11,24,2038,2046,-8,7,2358,9,B6,329,N624JB,JFK,RSW,156,1074,20,46,2013-11-25T01:00:00Z
2013,11,11,825,830,-5,930,943,-13,UA,215,N476UA,EWR,BOS,41,200,8,30,2013-11-11T13:00:00Z
2013,11,26,1457,1455,2,1702,1650,12,MQ,3391,N818MQ,LGA,CMH,89,479,14,55,2013-11-26T19:00:00Z
2013,11,3,1726,1725,1,1930,1915,15,WN,3069,N200WN,EWR,STL,132,872,17,25,2013-11-03T22:00:00Z
2013,11,2,1427,1415,12,1611,1605,6,MQ,3588,N507MQ,LGA,MSP,141,1020,14,15,2013-11-02T18:00:00Z
2013,11,16,838,843,-5,1037,1051,-14,US,2071,N700UW,LGA,CLT,99,544,8,43,2013-11-16T13:00:00Z
2013,11,6,1908,1920,-12,2057,2111,-14,9E,2931,N924XJ,JFK,PIT,68,340,19,20,2013-11-07T00:00:00Z
2013,11,26,629,635,-6,809,812,-3,EV,4424,N14153,EWR,RDU,76,416,6,35,2013-11-26T11:00:00Z
2013,11,5,2156,1907,169,2320,2031,169,EV,4498,N12540,EWR,PWM,53,284,19,7,2013-11-06T00:00:00Z
2013,11,11,1823,1800,23,2115,2101,14,UA,360,N823UA,EWR,PBI,140,1023,18,0,2013-11-11T23:00:00Z
2013,11,23,806,800,6,1137,1136,1,UA,397,N546UA,JFK,SFO,366,2586,8,0,2013-11-23T13:00:00Z
2013,11,14,555,600,-5,723,730,-7,AA,301,N555AA,LGA,ORD,121,733,6,0,2013-11-14T11:00:00Z
2013,11,14,1931,1915,16,2136,2115,21,EV,4444,N15912,EWR,CLT,84,529,19,15,2013-11-15T00:00:00Z
2013,11,13,2002,2000,2,2102,2117,-15,9E,2950,N835AY,JFK,BWI,39,184,20,0,2013-11-14T01:00:00Z
2013,11,11,1324,1325,-1,1448,1448,0,B6,2402,N373JB,JFK,BUF,66,301,13,25,2013-11-11T18:00:00Z
2013,11,19,1939,1940,-1,2236,2243,-7,B6,1271,N537JB,LGA,FLL,145,1076,19,40,2013-11-20T00:00:00Z
2013,11,9,1022,1030,-8,1305,1324,-19,B6,925,N592JB,JFK,TPA,145,1005,10,30,2013-11-09T15:00:00Z
2013,11,30,1021,1025,-4,1117,1127,-10,B6,518,N348JB,JFK,BOS,40,187,10,25,2013-11-30T15:00:00Z
2013,11,23,920,930,-10,1031,1050,-19,9E,2941,N8869B,JFK,BWI,41,184,9,30,2013-11-23T14:00:00Z
2013,11,30,NA,1642,NA,NA,1915,NA,EV,4705,N48901,EWR,ATL,NA,746,16,42,2013-11-30T21:00:00Z
2013,11,21,1837,1855,-18,2029,2040,-11,MQ,3591,N836MQ,LGA,RDU,74,431,18,55,2013-11-21T23:00:00Z
2013,11,29,1842,1845,-3,2017,2030,-13,9E,2908,N926XJ,JFK,BUF,61,301,18,45,2013-11-29T23:00:00Z
2013,11,13,2347,2359,-12,450,445,5,B6,745,N579JB,JFK,PSE,212,1617,23,59,2013-11-14T04:00:00Z
2013,11,17,1514,1520,-6,1719,1723,-4,EV,4572,N48901,EWR,GSP,94,594,15,20,2013-11-17T20:00:00Z
2013,11,26,1322,1326,-4,1458,1524,-26,EV,5437,N710EV,LGA,CMH,81,479,13,26,2013-11-26T18:00:00Z
2013,11,29,848,855,-7,1334,1343,-9,DL,301,N707TW,JFK,SJU,205,1598,8,55,2013-11-29T13:00:00Z
2013,11,24,1620,1600,20,1745,1730,15,MQ,3734,N527MQ,LGA,BNA,110,764,16,0,2013-11-24T21:00:00Z
2013,11,14,1913,1920,-7,2110,2111,-1,9E,2931,N602LR,JFK,PIT,66,340,19,20,2013-11-15T00:00:00Z
2013,11,3,1944,1830,74,2047,1940,67,MQ,3044,N613MQ,JFK,BWI,35,184,18,30,2013-11-03T23:00:00Z
2013,11,15,926,933,-7,1031,1045,-14,UA,578,N478UA,EWR,BOS,41,200,9,33,2013-11-15T14:00:00Z
2013,11,7,1856,1858,-2,2147,2150,-3,B6,711,N806JB,JFK,LAS,324,2248,18,58,2013-11-07T23:00:00Z
2013,11,28,1239,1246,-7,1426,1450,-24,DL,1131,N360NB,LGA,DTW,87,502,12,46,2013-11-28T17:00:00Z
2013,11,25,1419,1359,20,1549,1534,15,EV,4171,N26141,EWR,MSN,134,799,13,59,2013-11-25T18:00:00Z
2013,11,21,6,2359,7,424,440,-16,B6,1503,N652JB,JFK,SJU,179,1598,23,59,2013-11-22T04:00:00Z
2013,11,20,1141,1145,-4,1245,1310,-25,EV,3827,N16911,EWR,ORF,51,284,11,45,2013-11-20T16:00:00Z
2013,11,8,1005,1010,-5,1131,1129,2,EV,5736,N833AS,LGA,IAD,50,229,10,10,2013-11-08T15:00:00Z
2013,11,28,757,805,-8,944,945,-1,MQ,3531,N813MQ,LGA,RDU,72,431,8,5,2013-11-28T13:00:00Z
2013,11,12,1225,1229,-4,1321,1335,-14,UA,551,N823UA,EWR,BOS,41,200,12,29,2013-11-12T17:00:00Z
2013,11,17,1446,1432,14,1827,1759,28,UA,1205,N18119,EWR,SFO,378,2565,14,32,2013-11-17T19:00:00Z
2013,11,30,851,853,-2,1143,1209,-26,UA,1711,N13110,EWR,IAH,195,1400,8,53,2013-11-30T13:00:00Z
2013,11,7,1609,1615,-6,1841,1845,-4,MQ,3357,N504MQ,LGA,ATL,127,762,16,15,2013-11-07T21:00:00Z
2013,11,2,903,908,-5,1211,1204,7,B6,653,N594JB,JFK,PBI,153,1028,9,8,2013-11-02T13:00:00Z
2013,11,12,800,803,-3,1125,1106,19,UA,450,N838UA,EWR,DFW,218,1372,8,3,2013-11-12T13:00:00Z
2013,11,16,1707,1714,-7,1840,1857,-17,EV,4121,N14180,EWR,RDU,71,416,17,14,2013-11-16T22:00:00Z
2013,11,4,807,809,-2,1122,1135,-13,9E,3489,N600LR,LGA,RSW,163,1080,8,9,2013-11-04T13:00:00Z
2013,11,13,959,822,97,1130,1023,67,EV,4691,N16919,EWR,DAY,75,533,8,22,2013-11-13T13:00:00Z
2013,11,8,1932,1929,3,2256,2254,2,UA,1078,N87527,EWR,SAT,237,1569,19,29,2013-11-09T00:00:00Z
2013,11,13,1452,1455,-3,1604,1609,-5,DL,1164,N330NW,JFK,BOS,45,187,14,55,2013-11-13T19:00:00Z
2013,11,18,1459,1500,-1,1602,1619,-17,US,2185,N710UW,LGA,DCA,45,214,15,0,2013-11-18T20:00:00Z
2013,11,14,1822,1830,-8,1938,1950,-12,MQ,3486,N522MQ,LGA,BNA,108,764,18,30,2013-11-14T23:00:00Z
2013,11,2,1029,1030,-1,1338,1355,-17,VX,187,N621VA,EWR,SFO,347,2565,10,30,2013-11-02T14:00:00Z
2013,11,12,1022,1025,-3,1114,1127,-13,B6,518,N187JB,JFK,BOS,35,187,10,25,2013-11-12T15:00:00Z
2013,11,3,1911,1909,2,2026,2050,-24,9E,2937,N8745B,JFK,IAD,52,228,19,9,2013-11-04T00:00:00Z
2013,11,30,1446,1329,77,1739,1630,69,B6,1401,N661JB,JFK,FLL,145,1069,13,29,2013-11-30T18:00:00Z
2013,11,18,1650,1656,-6,1812,1815,-3,EV,6181,N12157,EWR,IAD,51,212,16,56,2013-11-18T21:00:00Z
2013,11,8,1638,1600,38,1853,1816,37,EV,3825,N13566,EWR,IND,109,645,16,0,2013-11-08T21:00:00Z
2013,11,21,1632,1640,-8,1738,1820,-42,MQ,3216,N664MQ,JFK,ORF,49,290,16,40,2013-11-21T21:00:00Z
2013,11,4,839,840,-1,1111,1055,16,EV,4419,N27152,EWR,XNA,175,1131,8,40,2013-11-04T13:00:00Z
2013,11,7,1456,1455,1,1933,1951,-18,DL,1,N3768,JFK,SJU,193,1598,14,55,2013-11-07T19:00:00Z
2013,11,23,1317,1326,-9,1456,1504,-8,EV,4552,N12996,EWR,GSO,81,445,13,26,2013-11-23T18:00:00Z
2013,11,13,1256,1300,-4,1451,1547,-56,UA,578,N447UA,EWR,LAS,275,2227,13,0,2013-11-13T18:00:00Z
2013,11,5,1029,1029,0,1310,1332,-22,UA,1711,N76526,EWR,IAH,201,1400,10,29,2013-11-05T15:00:00Z
2013,11,26,844,848,-4,1220,1222,-2,UA,1289,N38443,EWR,SFO,358,2565,8,48,2013-11-26T13:00:00Z
2013,11,1,1822,1759,23,2114,2032,42,DL,61,N655DL,LGA,ATL,119,762,17,59,2013-11-01T21:00:00Z
2013,11,23,729,730,-1,1209,1220,-11,B6,1289,N635JB,EWR,SJU,193,1608,7,30,2013-11-23T12:00:00Z
2013,11,9,1039,1045,-6,1324,1352,-28,DL,2506,N302NB,LGA,FLL,153,1076,10,45,2013-11-09T15:00:00Z
2013,11,20,1158,1154,4,1357,1409,-12,EV,4567,N34110,EWR,MCI,157,1092,11,54,2013-11-20T16:00:00Z
2013,11,22,1423,1429,-6,1639,1655,-16,B6,575,N296JB,JFK,MSY,171,1182,14,29,2013-11-22T19:00:00Z
2013,11,21,2018,2010,8,2224,2219,5,EV,4348,N18114,EWR,MSP,156,1008,20,10,2013-11-22T01:00:00Z
2013,11,14,728,639,49,841,807,34,EV,5791,N26141,EWR,PIT,52,319,6,39,2013-11-14T11:00:00Z
2013,11,6,1702,1710,-8,1857,1911,-14,B6,1119,N323JB,JFK,CLT,87,541,17,10,2013-11-06T22:00:00Z
2013,11,17,947,950,-3,1115,1123,-8,FL,160,N893AT,LGA,CAK,66,397,9,50,2013-11-17T14:00:00Z
2013,11,15,1453,1459,-6,1803,1814,-11,AA,2297,N3BVAA,LGA,MIA,168,1096,14,59,2013-11-15T19:00:00Z
2013,11,21,1128,1132,-4,1241,1253,-12,EV,5797,N14923,EWR,RIC,53,277,11,32,2013-11-21T16:00:00Z
2013,11,27,NA,1214,NA,NA,1332,NA,EV,4504,N12921,EWR,BUF,NA,282,12,14,2013-11-27T17:00:00Z
2013,11,4,1131,1135,-4,1434,1439,-5,DL,1875,N318NB,LGA,TPA,138,1010,11,35,2013-11-04T16:00:00Z
2013,11,6,558,600,-2,842,825,17,WN,1716,N906WN,LGA,ATL,126,762,6,0,2013-11-06T11:00:00Z
2013,11,18,1326,1325,1,1443,1448,-5,B6,2402,N265JB,JFK,BUF,60,301,13,25,2013-11-18T18:00:00Z
2013,11,6,2051,2059,-8,2309,2334,-25,EV,4645,N13914,EWR,JAX,125,820,20,59,2013-11-07T01:00:00Z
2013,11,7,1727,1730,-3,2015,2022,-7,B6,983,N503JB,JFK,MCO,141,944,17,30,2013-11-07T22:00:00Z
2013,11,18,1738,1745,-7,1926,1954,-28,DL,1321,N357NB,EWR,MSP,147,1008,17,45,2013-11-18T22:00:00Z
2013,11,17,1143,1154,-11,1418,1409,9,EV,4567,N17108,EWR,MCI,180,1092,11,54,2013-11-17T16:00:00Z
2013,11,21,1850,1855,-5,2051,2059,-8,US,2039,N163US,LGA,CLT,87,544,18,55,2013-11-21T23:00:00Z
2013,11,15,1708,1715,-7,2007,2015,-8,AA,2488,N598AA,EWR,DFW,207,1372,17,15,2013-11-15T22:00:00Z
2013,11,4,1726,1730,-4,1918,1928,-10,US,687,N673AW,EWR,CLT,83,529,17,30,2013-11-04T22:00:00Z
2013,11,5,1520,1522,-2,1845,1855,-10,UA,1246,N77431,EWR,SFO,360,2565,15,22,2013-11-05T20:00:00Z
2013,11,2,823,825,-2,1114,1120,-6,UA,478,N403UA,EWR,MCO,144,937,8,25,2013-11-02T12:00:00Z
2013,11,16,1328,1329,-1,1632,1630,2,B6,1401,N563JB,JFK,FLL,147,1069,13,29,2013-11-16T18:00:00Z
2013,11,22,823,829,-6,952,958,-6,EV,5813,N29906,EWR,RIC,58,277,8,29,2013-11-22T13:00:00Z
2013,11,17,2038,2018,20,2353,2313,40,B6,153,N579JB,JFK,PBI,140,1028,20,18,2013-11-18T01:00:00Z
2013,11,4,826,830,-4,1044,1101,-17,EV,4388,N18114,EWR,JAX,115,820,8,30,2013-11-04T13:00:00Z
2013,11,10,1932,1855,37,2139,2059,40,US,2039,N563UW,LGA,CLT,89,544,18,55,2013-11-10T23:00:00Z
2013,11,22,1456,1500,-4,1638,1645,-7,MQ,3416,N818MQ,LGA,RDU,74,431,15,0,2013-11-22T20:00:00Z
2013,11,13,1453,1500,-7,1742,1803,-21,DL,1935,N319NB,LGA,TPA,134,1010,15,0,2013-11-13T20:00:00Z
2013,11,11,1644,1645,-1,1810,1815,-5,WN,1104,N8617E,LGA,MDW,129,725,16,45,2013-11-11T21:00:00Z
2013,11,21,622,630,-8,859,919,-20,B6,1099,N625JB,LGA,MCO,131,950,6,30,2013-11-21T11:00:00Z
2013,11,21,1533,1445,48,1749,1720,29,9E,2918,N919XJ,JFK,IND,108,665,14,45,2013-11-21T19:00:00Z
2013,11,27,839,803,36,1109,1106,3,UA,450,N840UA,EWR,DFW,193,1372,8,3,2013-11-27T13:00:00Z
2013,11,15,1610,1600,10,1937,1947,-10,DL,409,N624AG,JFK,SFO,355,2586,16,0,2013-11-15T21:00:00Z
2013,11,7,1632,1638,-6,1958,2014,-16,UA,244,N548UA,EWR,SFO,357,2565,16,38,2013-11-07T21:00:00Z
2013,11,11,2101,2107,-6,2313,2319,-6,EV,4536,N12900,EWR,CVG,101,569,21,7,2013-11-12T02:00:00Z
2013,11,13,951,1000,-9,1108,1113,-5,US,2142,N945UW,LGA,BOS,38,184,10,0,2013-11-13T15:00:00Z
2013,11,21,724,714,10,1002,1007,-5,UA,1592,N33286,EWR,MCO,135,937,7,14,2013-11-21T12:00:00Z
2013,11,28,1453,1455,-2,1731,1805,-34,AA,2285,N5CRAA,JFK,MCO,139,944,14,55,2013-11-28T19:00:00Z
2013,11,15,1255,1300,-5,1535,1550,-15,AA,1145,N3KKAA,LGA,DFW,201,1389,13,0,2013-11-15T18:00:00Z
2013,11,14,705,710,-5,1007,1021,-14,DL,2003,N317NB,LGA,MIA,159,1096,7,10,2013-11-14T12:00:00Z
2013,11,23,1034,1025,9,1403,1400,3,UA,642,N555UA,JFK,SFO,363,2586,10,25,2013-11-23T15:00:00Z
2013,11,13,1657,1700,-3,2002,2007,-5,UA,1128,N34222,LGA,IAH,187,1416,17,0,2013-11-13T22:00:00Z
2013,11,19,2013,2000,13,2154,2136,18,UA,1498,N73283,LGA,ORD,129,733,20,0,2013-11-20T01:00:00Z
2013,11,3,1232,1229,3,1523,1536,-13,UA,1280,N21723,LGA,IAH,207,1416,12,29,2013-11-03T17:00:00Z
2013,11,22,2223,2150,33,59,36,23,B6,1183,N794JB,JFK,MCO,127,944,21,50,2013-11-23T02:00:00Z
2013,11,3,1156,1151,5,1415,1419,-4,FL,63,N922AT,LGA,ATL,111,762,11,51,2013-11-03T16:00:00Z
2013,11,29,1513,1515,-2,1711,1720,-9,MQ,2793,N933MQ,JFK,CMH,81,483,15,15,2013-11-29T20:00:00Z
2013,11,17,1251,1300,-9,1534,1547,-13,UA,608,N432UA,EWR,LAS,317,2227,13,0,2013-11-17T18:00:00Z
2013,11,27,1931,1932,-1,141,28,73,B6,803,N568JB,JFK,SJU,250,1598,19,32,2013-11-28T00:00:00Z
2013,11,1,1520,1521,-1,1913,1819,54,UA,1600,N14118,EWR,LAX,337,2454,15,21,2013-11-01T19:00:00Z
2013,11,7,2030,2025,5,11,2340,31,UA,314,N590UA,JFK,LAX,353,2475,20,25,2013-11-08T01:00:00Z
2013,11,19,2038,2010,28,2237,2219,18,EV,4348,N27190,EWR,MSP,160,1008,20,10,2013-11-20T01:00:00Z
2013,11,21,1535,1530,5,1901,1905,-4,UA,257,N518UA,JFK,SFO,354,2586,15,30,2013-11-21T20:00:00Z
2013,11,18,1500,1500,0,1727,1729,-2,UA,745,N526UA,LGA,DEN,232,1620,15,0,2013-11-18T20:00:00Z
2013,11,10,1242,1247,-5,1418,1415,3,EV,4682,N13989,EWR,PIT,64,319,12,47,2013-11-10T17:00:00Z
2013,11,5,1050,1050,0,1238,1259,-21,EV,3852,N14543,EWR,DTW,88,488,10,50,2013-11-05T15:00:00Z
2013,11,16,1523,1510,13,1853,1819,34,UA,1200,N37468,EWR,SAN,370,2425,15,10,2013-11-16T20:00:00Z
